Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
Tennessee,2019,51,2019-12-21,1515,1379,17,286,40,66,42,96,35,18,15,355,89,0,0,,,,,,,,,,,,,,,
Tennessee,2019,52,2019-12-28,1628,1471,17,317,46,74,46,93,38,28,21,355,85,0,0,,,,,,,,,,,,,,,
Tennessee,2020,1,2020-01-04,1615,1453,29,258,50,71,61,112,26,21,17,385,80,0,0,,,,,,,,,,,,,,,
Tennessee,2020,2,2020-01-11,1685,1544,22,306,47,78,71,119,31,27,24,340,105,0,0,,,,,,,,,,,,,,,
Tennessee,2020,3,2020-01-18,1595,1448,16,279,46,71,47,99,23,31,21,362,84,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Tennessee,2020,4,2020-01-25,1530,1401,13,307,50,62,52,107,19,24,21,339,80,0,0,,,,,,,,,,,,,,,
Tennessee,2020,5,2020-02-01,1588,1435,17,288,50,72,54,117,24,23,19,372,75,0,0,,,,,,,,,,,,,,,
Tennessee,2020,6,2020-02-08,1611,1461,17,326,45,73,42,118,18,31,23,340,78,0,0,,,,,,,,,,,,,,,
Tennessee,2020,7,2020-02-15,1452,1323,18,273,44,66,38,106,27,20,26,326,68,0,0,,,,,,,,,,,,,,,
Tennessee,2020,8,2020-02-22,1513,1359,24,287,52,58,30,96,29,22,18,347,62,0,0,,,,,,,,,,,,,,,
Tennessee,2020,9,2020-02-29,1500,1363,16,282,55,70,41,97,23,20,19,362,80,0,0,,,,,,,,,,,,,,,
Tennessee,2020,10,2020-03-07,1608,1420,16,314,49,63,46,110,33,21,22,372,70,0,0,,,,,,,,,,,,,,,
Tennessee,2020,11,2020-03-14,1597,1411,19,289,32,65,34,95,38,14,19,371,86,0,0,,,,,,,,,,,,,,,
Tennessee,2020,12,2020-03-21,1525,1384,15,286,62,72,45,108,23,24,16,328,86,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Tennessee,2020,13,2020-03-28,1523,1381,24,290,49,67,43,110,15,23,17,340,69,11,11,,,,,,,,,,,,,,,
Tennessee,2020,14,2020-04-04,1587,1440,23,277,63,69,42,93,21,20,18,366,79,55,55,,,,,,,,,,,,,,,
Tennessee,2020,15,2020-04-11,1511,1372,10,241,55,87,37,89,23,22,18,359,68,53,52,,,,,,,,,,,,,,,
Tennessee,2020,16,2020-04-18,1537,1397,14,304,53,70,25,106,28,22,28,330,81,43,42,,,,,,,,,,,,,,,
Tennessee,2020,17,2020-04-25,1475,1320,19,267,48,72,26,87,11,25,18,330,68,31,30,,,,,,,,,,,,,,,
Tennessee,2020,18,2020-05-02,1490,1335,13,286,44,81,24,77,27,25,17,316,85,35,35,,,,,,,,,,,,,,,
Tennessee,2020,19,2020-05-09,1485,1293,19,262,43,65,23,67,15,19,18,335,69,48,46,,,,,,,,,,,,,,,
Tennessee,2020,20,2020-05-16,1543,1370,17,294,67,70,21,69,15,15,12,344,70,56,50,,,,,,,,,,,,,,,
Tennessee,2020,21,2020-05-23,1556,1376,18,298,43,73,31,94,20,20,26,355,56,32,29,,,,,,,,,,,,,,,
Tennessee,2020,22,2020-05-30,1460,1295,24,246,49,68,28,72,20,20,25,335,72,45,41,,,,,,,,,,,,,,,
Tennessee,2020,23,2020-06-06,1483,1314,15,261,49,56,31,75,22,18,20,364,65,37,37,,,,,,,,,,,,,,,
Tennessee,2020,24,2020-06-13,1493,1328,22,248,47,64,23,75,21,22,19,354,77,35,34,,,,,,,,,,,,,,,
Tennessee,2020,25,2020-06-20,1561,1353,16,304,48,67,27,77,17,15,37,324,64,59,58,,,,,,,,,,,,,,,
Tennessee,2020,26,2020-06-27,1559,1400,19,295,53,57,28,84,21,18,24,354,82,62,57,,,,,,,,,,,,,,,
Tennessee,2020,27,2020-07-04,1527,1362,18,282,44,62,17,75,22,32,42,314,72,74,72,,,,,,,,,,,,,,,
Tennessee,2020,28,2020-07-11,1620,1456,22,291,46,66,25,84,20,15,51,333,80,105,99,,,,,,,,,,,,,,,
Tennessee,2020,29,2020-07-18,1637,1471,17,303,47,68,23,75,17,15,26,344,73,118,112,,,,,,,,,,,,,,,
Tennessee,2020,30,2020-07-25,1698,1526,17,298,46,69,41,61,21,23,62,332,79,153,136,,,,,,,,,,,,,,,
Tennessee,2020,31,2020-08-01,1697,1552,14,272,48,74,25,99,20,26,59,337,77,170,155,,,,,,,,,,,,,,,
Tennessee,2020,32,2020-08-08,1694,1543,16,298,56,70,20,74,19,20,68,341,69,176,164,,,,,,,,,,,,,,,
Tennessee,2020,33,2020-08-15,1652,1511,21,283,57,76,25,80,14,24,57,305,73,174,158,,,,,,,,,,,,,,,
Tennessee,2020,34,2020-08-22,1667,1522,27,277,51,71,30,77,23,21,93,336,71,137,127,,,,,,,,,,,,,,,
Tennessee,2020,35,2020-08-29,1683,1579,19,283,49,71,23,85,19,28,99,321,87,175,156,,,,,,,,,,,,,,,
Tennessee,2020,36,2020-09-05,1585,1483,18,267,47,75,21,77,20,19,100,312,76,144,127,,,,,,,,,,,,,,,
Tennessee,2020,37,2020-09-12,1682,1554,12,260,51,72,26,85,23,13,102,332,79,177,165,,,,,,,,,,,,,,,
Tennessee,2020,38,2020-09-19,1560,1461,14,269,39,70,28,67,28,21,114,294,71,146,137,,,,,,,,,,,,,,,
Tennessee,2020,39,2020-09-26,1644,1542,23,305,32,75,23,73,27,15,124,333,68,149,141,,,,,,,,,,,,,,,
Tennessee,2020,40,2020-10-03,1516,1432,17,265,45,64,16,85,11,22,147,293,56,108,101,,,,,,,,,,,,,,,
Tennessee,2020,41,2020-10-10,1291,1224,11,250,40,48,19,80,15,19,96,237,57,103,95,,,,,,,,,,,,,,,
Texas,2019,1,2019-01-05,4285,3971,60,795,168,237,91,229,65,97,40,984,238,0,0,,,,,,,,,,,,,,,
Texas,2019,2,2019-01-12,4287,3965,53,876,156,187,115,279,80,83,39,966,233,0,0,,,,,,,,,,,,,,,
Texas,2019,3,2019-01-19,4173,3886,73,833,161,216,104,242,58,85,36,973,208,0,0,,,,,,,,,,,,,,,
Texas,2019,4,2019-01-26,4103,3756,67,788,147,208,91,238,66,78,31,936,217,0,0,,,,,,,,,,,,,,,
Texas,2019,5,2019-02-02,4198,3893,62,830,150,208,108,230,54,83,35,1008,261,0,0,,,,,,,,,,,,,,,
Texas,2019,6,2019-02-09,4134,3832,59,799,136,212,77,240,54,87,39,979,239,0,0,,,,,,,,,,,,,,,
Texas,2019,7,2019-02-16,4201,3823,65,773,166,201,78,253,72,93,28,955,226,0,0,,,,,,,,,,,,,,,
Texas,2019,8,2019-02-23,4139,3794,70,814,168,207,94,241,61,94,36,930,227,0,0,,,,,,,,,,,,,,,
Texas,2019,9,2019-03-02,4005,3684,51,789,130,206,74,233,52,66,31,973,202,0,0,,,,,,,,,,,,,,,
Texas,2019,10,2019-03-09,4274,3926,55,806,131,233,111,240,54,81,36,1015,231,0,0,,,,,,,,,,,,,,,
Texas,2019,11,2019-03-16,4199,3848,71,844,149,194,80,253,64,86,42,943,250,0,0,,,,,,,,,,,,,,,
Texas,2019,12,2019-03-23,4189,3864,71,828,150,213,71,236,66,76,28,946,221,0,0,,,,,,,,,,,,,,,
Texas,2019,13,2019-03-30,3964,3624,60,798,169,207,69,228,59,75,30,893,200,0,0,,,,,,,,,,,,,,,
Texas,2019,14,2019-04-06,3910,3584,53,733,136,198,64,235,53,85,41,921,211,0,0,,,,,,,,,,,,,,,
Texas,2019,15,2019-04-13,3973,3628,50,819,115,193,72,241,74,90,25,871,214,0,0,,,,,,,,,,,,,,,
Texas,2019,16,2019-04-20,3923,3597,58,797,140,196,58,222,57,73,39,942,207,0,0,,,,,,,,,,,,,,,
Texas,2019,17,2019-04-27,3834,3479,61,785,139,173,60,235,55,83,26,854,188,0,0,,,,,,,,,,,,,,,
Texas,2019,18,2019-05-04,3841,3484,55,761,131,187,54,204,62,85,21,861,214,0,0,,,,,,,,,,,,,,,
Texas,2019,19,2019-05-11,3749,3441,49,790,116,211,63,218,57,77,38,815,192,0,0,,,,,,,,,,,,,,,
Texas,2019,20,2019-05-18,3779,3437,55,790,125,170,58,205,60,83,24,818,200,0,0,,,,,,,,,,,,,,,
Texas,2019,21,2019-05-25,3805,3461,61,789,129,187,47,217,49,71,18,849,173,0,0,,,,,,,,,,,,,,,
Texas,2019,22,2019-06-01,3820,3433,59,821,123,191,54,220,59,75,27,794,205,0,0,,,,,,,,,,,,,,,
Texas,2019,23,2019-06-08,3943,3536,54,817,121,197,56,193,50,94,36,859,194,0,0,,,,,,,,,,,,,,,
Texas,2019,24,2019-06-15,3711,3383,52,766,109,208,45,192,66,84,28,826,172,0,0,,,,,,,,,,,,,,,
Texas,2019,25,2019-06-22,3804,3458,63,858,112,174,46,202,69,85,23,806,193,0,0,,,,,,,,,,,,,,,
Texas,2019,26,2019-06-29,3747,3370,57,788,146,172,46,183,61,72,36,815,182,0,0,,,,,,,,,,,,,,,
Texas,2019,27,2019-07-06,3845,3463,51,800,113,191,51,195,54,93,41,891,200,0,0,,,,,,,,,,,,,,,
Texas,2019,28,2019-07-13,3796,3448,61,801,116,190,42,201,50,92,36,857,188,0,0,,,,,,,,,,,,,,,
Texas,2019,29,2019-07-20,3687,3323,56,814,104,159,41,183,61,85,29,804,182,0,0,,,,,,,,,,,,,,,
Texas,2019,30,2019-07-27,3699,3349,64,786,103,192,41,177,51,67,28,828,195,0,0,,,,,,,,,,,,,,,
Texas,2019,31,2019-08-03,3843,3455,54,813,136,177,44,167,59,82,30,852,209,0,0,,,,,,,,,,,,,,,
Texas,2019,32,2019-08-10,3798,3408,51,832,122,167,44,161,55,74,30,866,206,0,0,,,,,,,,,,,,,,,
Texas,2019,33,2019-08-17,3745,3374,56,764,120,184,42,163,35,65,38,866,194,0,0,,,,,,,,,,,,,,,
Texas,2019,34,2019-08-24,3712,3355,61,815,123,180,35,170,47,77,30,835,196,0,0,,,,,,,,,,,,,,,
Texas,2019,35,2019-08-31,3702,3358,59,771,115,191,49,167,46,67,34,865,201,0,0,,,,,,,,,,,,,,,
Texas,2019,36,2019-09-07,3784,3425,46,813,115,152,43,159,54,68,40,849,186,0,0,,,,,,,,,,,,,,,
Texas,2019,37,2019-09-14,3747,3394,56,845,123,180,43,186,39,76,33,830,199,0,0,,,,,,,,,,,,,,,
Texas,2019,38,2019-09-21,3572,3261,57,729,111,169,38,189,54,72,28,788,225,0,0,,,,,,,,,,,,,,,
Texas,2019,39,2019-09-28,3807,3448,63,803,136,179,49,186,52,77,36,818,207,0,0,,,,,,,,,,,,,,,
Texas,2019,40,2019-10-05,3860,3490,63,805,157,183,38,163,62,79,29,876,221,0,0,,,,,,,,,,,,,,,
Texas,2019,41,2019-10-12,3874,3533,74,851,135,187,44,185,53,93,29,845,188,0,0,,,,,,,,,,,,,,,
Texas,2019,42,2019-10-19,3953,3641,67,865,113,172,50,193,45,79,27,945,199,0,0,,,,,,,,,,,,,,,
Texas,2019,43,2019-10-26,3928,3594,58,841,128,209,44,170,61,86,32,886,212,0,0,,,,,,,,,,,,,,,
Texas,2019,44,2019-11-02,4031,3678,65,844,133,185,54,200,54,74,28,903,239,0,0,,,,,,,,,,,,,,,
Texas,2019,45,2019-11-09,4054,3694,77,812,135,210,56,175,79,78,31,918,194,0,0,,,,,,,,,,,,,,,
Texas,2019,46,2019-11-16,4043,3710,45,870,115,207,54,195,52,77,27,930,225,0,0,,,,,,,,,,,,,,,
Texas,2019,47,2019-11-23,4225,3850,65,797,154,223,64,227,61,101,43,963,235,0,0,,,,,,,,,,,,,,,
Texas,2019,48,2019-11-30,4126,3814,59,855,139,222,52,207,60,87,30,966,230,0,0,,,,,,,,,,,,,,,
Texas,2019,49,2019-12-07,4088,3721,69,769,130,202,77,206,60,77,29,935,211,0,0,,,,,,,,,,,,,,,
Texas,2019,50,2019-12-14,4299,3945,66,795,150,244,77,243,66,92,45,931,248,0,0,,,,,,,,,,,,,,,
Texas,2019,51,2019-12-21,4290,3952,67,836,155,201,85,251,75,93,40,971,296,0,0,,,,,,,,,,,,,,,
Texas,2019,52,2019-12-28,4339,3966,77,825,149,204,77,245,65,90,54,1012,233,0,0,,,,,,,,,,,,,,,
Texas,2020,1,2020-01-04,4325,3950,73,798,135,227,117,225,91,85,42,1002,221,0,0,,,,,,,,,,,,,,,
Texas,2020,2,2020-01-11,4563,4200,86,862,160,216,122,258,75,92,35,1004,264,0,0,,,,,,,,,,,,,,,
Texas,2020,3,2020-01-18,4250,3906,59,838,158,212,101,240,78,89,30,966,205,0,0,,,,,,,,,,,,,,,
Texas,2020,4,2020-01-25,4127,3797,66,825,129,195,90,198,58,79,48,990,217,0,0,,,,,,,,,,,,,,,
Texas,2020,5,2020-02-01,4172,3817,67,863,136,196,83,218,63,83,30,955,210,0,0,,,,,,,,,,,,,,,
Texas,2020,6,2020-02-08,4319,3965,84,860,159,217,98,221,67,76,29,1018,202,0,0,,,,,,,,,,,,,,,
Texas,2020,7,2020-02-15,4342,4004,65,888,142,229,97,249,60,74,49,990,241,0,0,,,,,,,,,,,,,,,
Texas,2020,8,2020-02-22,4216,3850,57,821,139,212,100,247,59,81,36,982,206,0,0,,,,,,,,,,,,,,,
Texas,2020,9,2020-02-29,4143,3796,51,849,145,188,82,258,66,97,43,945,228,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Texas,2020,10,2020-03-07,4168,3859,68,836,120,203,93,224,65,91,37,949,244,,0,,,,,,,,,,,,,,Suppressed (counts 1-9),
Texas,2020,11,2020-03-14,4168,3787,67,779,142,224,89,216,59,96,30,948,231,0,0,,,,,,,,,,,,,,,
Texas,2020,12,2020-03-21,4245,3927,63,882,147,199,91,217,50,82,39,966,225,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Texas,2020,13,2020-03-28,4255,3900,76,822,167,252,88,219,59,79,26,947,214,44,44,,,,,,,,,,,,,,,
Texas,2020,14,2020-04-04,4183,3875,76,797,134,209,90,221,64,86,29,916,210,130,126,,,,,,,,,,,,,,,
Texas,2020,15,2020-04-11,4262,3928,70,823,158,214,84,205,53,92,19,925,238,205,191,,,,,,,,,,,,,,,
Texas,2020,16,2020-04-18,4288,3936,55,812,175,212,58,210,50,85,41,890,232,236,229,,,,,,,,,,,,,,,
Texas,2020,17,2020-04-25,4458,4091,64,847,149,220,71,218,47,81,42,1006,220,242,227,,,,,,,,,,,,,,,
Texas,2020,18,2020-05-02,4259,3884,69,768,136,231,69,183,64,91,40,886,226,236,222,,,,,,,,,,,,,,,
Texas,2020,19,2020-05-09,4272,3914,71,793,125,200,60,214,53,85,33,935,209,228,215,,,,,,,,,,,,,,,
Texas,2020,20,2020-05-16,4274,3892,62,789,130,209,52,192,66,74,45,913,208,252,235,,,,,,,,,,,,,,,
Texas,2020,21,2020-05-23,4247,3866,64,804,161,224,69,203,42,83,48,895,221,172,161,,,,,,,,,,,,,,,
Texas,2020,22,2020-05-30,4145,3775,61,766,149,168,56,207,61,83,34,907,213,217,206,,,,,,,,,,,,,,,
Texas,2020,23,2020-06-06,4227,3813,75,753,126,218,54,175,44,75,37,942,227,181,172,,,,,,,,,,,,,,,
Texas,2020,24,2020-06-13,4386,3973,69,824,134,234,53,185,41,75,61,921,222,225,206,,,,,,,,,,,,,,,
Texas,2020,25,2020-06-20,4494,4061,57,844,141,233,75,194,54,77,58,902,206,304,289,,,,,,,,,,,,,,,
Texas,2020,26,2020-06-27,4555,4165,66,773,133,209,53,184,48,95,63,963,223,440,400,,,,,,,,,,,,,,,
Texas,2020,27,2020-07-04,5011,4608,68,781,154,203,34,208,46,100,77,989,231,804,765,,,,,,,,,,,,,,,
Texas,2020,28,2020-07-11,5738,5318,73,834,184,253,66,171,43,103,72,1091,235,1265,1197,,,,,,,,,,,,,,,
Texas,2020,29,2020-07-18,6222,5813,77,817,165,294,68,209,51,96,87,1079,233,1735,1641,,,,,,,,,,,,,,,
Texas,2020,30,2020-07-25,6256,5877,68,767,180,263,59,207,50,88,100,1052,207,1857,1756,,,,,,,,,,,,,,,
Texas,2020,31,2020-08-01,5891,5540,62,785,175,276,68,193,62,91,119,949,224,1703,1631,,,,,,,,,,,,,,,
Texas,2020,32,2020-08-08,5630,5265,66,788,156,218,67,186,45,85,123,937,230,1458,1389,,,,,,,,,,,,,,,
Texas,2020,33,2020-08-15,5690,5308,50,813,168,272,58,176,60,72,150,1000,215,1336,1268,,,,,,,,,,,,,,,
Texas,2020,34,2020-08-22,4936,4597,49,743,151,244,60,192,49,54,166,836,201,978,916,,,,,,,,,,,,,,,
Texas,2020,35,2020-08-29,5005,4674,64,803,144,271,69,171,54,80,198,904,201,813,751,,,,,,,,,,,,,,,
Texas,2020,36,2020-09-05,4759,4485,61,831,133,258,50,180,51,86,215,901,227,640,579,,,,,,,,,,,,,,,
Texas,2020,37,2020-09-12,4431,4173,55,766,126,200,42,183,65,86,233,818,231,519,485,,,,,,,,,,,,,,,
Texas,2020,38,2020-09-19,4286,4042,79,822,129,232,40,147,51,83,208,782,223,448,396,,,,,,,,,,,,,,,
Texas,2020,39,2020-09-26,3922,3724,50,754,140,199,38,157,36,76,206,736,185,374,348,,,,,,,,,,,,,,,
Texas,2020,40,2020-10-03,3336,3160,45,659,99,187,47,152,37,61,199,639,152,176,153,,,,,,,,,,,,,,,
Texas,2020,41,2020-10-10,2487,2397,26,519,75,163,29,109,29,45,155,528,134,112,104,,,,,,,,,,,,,,,
Utah,2019,1,2019-01-05,396,364,,81,10,26,,15,,,,80,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,2,2019-01-12,419,378,,70,14,26,,25,,12,,85,28,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,3,2019-01-19,392,343,,64,15,18,,16,,,,89,22,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,4,2019-01-26,408,370,,60,16,19,11,19,,,13,96,17,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Utah,2019,5,2019-02-02,374,333,,69,20,22,11,18,,,,73,15,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,6,2019-02-09,377,340,,71,,14,11,24,,,,81,20,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,7,2019-02-16,368,335,,60,15,13,10,18,10,,,71,12,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,8,2019-02-23,388,354,,68,18,17,,21,,12,,80,18,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,9,2019-03-02,403,347,,60,10,24,14,20,,,,92,22,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,10,2019-03-09,427,389,,88,17,22,20,18,,,10,95,15,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Utah,2019,11,2019-03-16,385,344,,73,15,,13,16,,,,74,20,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,12,2019-03-23,386,336,,64,10,16,11,24,,,,92,11,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,13,2019-03-30,373,332,,64,14,20,10,12,,12,,81,20,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,14,2019-04-06,380,346,,63,19,22,11,15,,,,92,16,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,15,2019-04-13,396,349,,70,13,20,,24,,,,78,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,16,2019-04-20,384,330,,62,10,21,,22,,,,69,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,17,2019-04-27,329,298,,58,10,21,,13,,,,64,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,18,2019-05-04,379,332,,69,14,14,,19,,,,81,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,19,2019-05-11,393,348,,75,13,21,,22,,,,78,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,20,2019-05-18,380,329,,71,12,16,,15,,,,69,16,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,21,2019-05-25,387,342,,67,10,10,10,10,13,,,83,29,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,22,2019-06-01,356,324,,61,17,20,,24,10,,,73,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,23,2019-06-08,358,318,,67,10,12,,15,,,,86,14,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,24,2019-06-15,353,307,,49,,23,,11,,,,69,23,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,25,2019-06-22,360,314,,52,,28,,10,,,,81,20,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,26,2019-06-29,359,323,,74,,24,,17,,,,64,18,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,27,2019-07-06,346,301,,63,12,15,,13,,,,59,14,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,28,2019-07-13,337,303,,69,12,16,,20,,10,,65,,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Utah,2019,29,2019-07-20,371,328,,69,12,18,,12,,15,,73,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,30,2019-07-27,353,308,,53,16,19,,16,,10,10,82,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
Utah,2019,31,2019-08-03,359,305,,68,15,16,,19,,,,63,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,32,2019-08-10,317,285,,48,10,14,,12,,,,76,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,33,2019-08-17,343,301,,63,12,19,,12,,10,,76,13,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,34,2019-08-24,365,324,,69,,17,,12,,,,80,16,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,35,2019-08-31,352,301,,55,14,17,,11,,10,,70,21,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Utah,2019,36,2019-09-07,367,322,,71,18,19,,12,,,,72,24,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,37,2019-09-14,330,290,,53,12,,,12,,,,66,24,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,38,2019-09-21,340,293,,63,11,18,,,,,,84,12,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,39,2019-09-28,375,342,,75,16,14,,17,,,10,70,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Utah,2019,40,2019-10-05,335,301,,62,12,21,,20,,,,65,,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
Utah,2019,41,2019-10-12,370,322,,61,,12,,24,,,,83,22,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Utah,2019,42,2019-10-19,367,323,,64,19,21,,13,,,,77,12,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
